ID,CONJUNTODADOS_PRODUTO,TABELA,ORDEM_ORIGEM,TABELA_ORIGEM,SISTEMA_ORIGEM,SERVIDOR_ORIGEM,DATABASE_ORIGEM,SCHEMA_ORIGEM,TIPO_CONEXAO,REPOSITORIO,MECANICA,FREQUENCIA,MODO_ESCRITA
DB_PAN_DL_RAW.TB_ADQUIRENCIA_AGENDA_RECEBIVEIS_TTR_OFERTA_SERVICO_ADIQ,Adquirência,TB_ADQUIRENCIA_AGENDA_RECEBIVEIS_TTR_OFERTA_SERVICO_ADIQ,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_AGENDA_RECEBIVEIS_TTR_OFERTA_SERVICO_ADIQ_AUDIT,Adquirência,TB_ADQUIRENCIA_AGENDA_RECEBIVEIS_TTR_OFERTA_SERVICO_ADIQ_AUDIT,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_AGENDA_RECEBIVEIS_TTR_OFERTA_TAXA_ADESAO,Adquirência,TB_ADQUIRENCIA_AGENDA_RECEBIVEIS_TTR_OFERTA_TAXA_ADESAO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_AGENDA_RECEBIVEIS_TTR_OFERTA_TAXA_ADESAO_AUDIT,Adquirência,TB_ADQUIRENCIA_AGENDA_RECEBIVEIS_TTR_OFERTA_TAXA_ADESAO_AUDIT,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_AGENDA_RECEBIVEIS_TTR_OFERTA_TAXAS,Adquirência,TB_ADQUIRENCIA_AGENDA_RECEBIVEIS_TTR_OFERTA_TAXAS,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_AGENDA_RECEBIVEIS_TTR_OFERTA_TAXAS_AUDIT,Adquirência,TB_ADQUIRENCIA_AGENDA_RECEBIVEIS_TTR_OFERTA_TAXAS_AUDIT,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_BOLETO_BOLETO,Adquirência,TB_ADQUIRENCIA_BOLETO_BOLETO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_BOLETO_DATABASECHANGELOG,Adquirência,TB_ADQUIRENCIA_BOLETO_DATABASECHANGELOG,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_BOLETO_DATABASECHANGELOGLOCK,Adquirência,TB_ADQUIRENCIA_BOLETO_DATABASECHANGELOGLOCK,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_BOLETO_ERRO_CADASTRO,Adquirência,TB_ADQUIRENCIA_BOLETO_ERRO_CADASTRO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_BOLETO_SEQUENCE_NOSSO_NUMERO,Adquirência,TB_ADQUIRENCIA_BOLETO_SEQUENCE_NOSSO_NUMERO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_DATABASECHANGELOG,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_DATABASECHANGELOG,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_DATABASECHANGELOGLOCK,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_DATABASECHANGELOGLOCK,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_REVINFO,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_REVINFO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TDM_CANAL,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TDM_CANAL,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TDM_EQUIPAMENTO,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TDM_EQUIPAMENTO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TDM_MEIO_CAPTURA,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TDM_MEIO_CAPTURA,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TDM_MODALIDADE_PAGAMENTO,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TDM_MODALIDADE_PAGAMENTO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_CD_CLIENTE,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_CD_CLIENTE,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_CD_CLIENTE_OFERTA,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_CD_CLIENTE_OFERTA,1,cd_cliente_oferta,AWS,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,adquirencia,adquirencia,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_CD_CLIENTE_SERVICO,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_CD_CLIENTE_SERVICO,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_CD_ENDERECO_ENTREGA,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_CD_ENDERECO_ENTREGA,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_CD_EQUIPAMENTO_PEDIDO,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_CD_EQUIPAMENTO_PEDIDO,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TDM_PLANO_PARCELAS,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TDM_PLANO_PARCELAS,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_CD_OFERTA_COMBO,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_CD_OFERTA_COMBO,1,cd_oferta_combo,AWS,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,adquirencia,adquirencia,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_CD_PEDIDO,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_CD_PEDIDO,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TDM_PRAZO_RECEBIMENTO,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TDM_PRAZO_RECEBIMENTO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_CD_PROSPECCAO,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_CD_PROSPECCAO,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_CD_SERVICO,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_CD_SERVICO,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_CD_WHITELIST,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_CD_WHITELIST,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_DM_COMBO,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_DM_COMBO,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_DM_COMBO_CLIENTE,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_DM_COMBO_CLIENTE,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_ARQUIVO_ACEITE_MASSIVO,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_ARQUIVO_ACEITE_MASSIVO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_DM_FAIXA_FATURAMENTO,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_DM_FAIXA_FATURAMENTO,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_DM_MODALIDADE,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_DM_MODALIDADE,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_ARQUIVO_LISTA_PERSONALIZADA,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_ARQUIVO_LISTA_PERSONALIZADA,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_DM_PRAZO,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_DM_PRAZO,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_DM_RAMO_ATIVIDADE,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_DM_RAMO_ATIVIDADE,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_DM_STATUS,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_DM_STATUS,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_DM_STATUS_STEP,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_DM_STATUS_STEP,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_DM_STEP,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_DM_STEP,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_DM_TAXA,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_DM_TAXA,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_PG_ERRO_INTEGRACAO,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_PG_ERRO_INTEGRACAO,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_PG_STATUS_TRANSACAO,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_PG_STATUS_TRANSACAO,1,-,-,db-adquirencia-cluster.cluster-cey6nrazrsaq.us-east-1.rds.amazonaws.com,-,Whitelabel,DMS,Pendente Engenheiro de Dados,AUTOMATICA,MIN-10,APPEND
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_AUDIT,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_AUDIT,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_CANAL,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_CANAL,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_ADIQ_EXTRATO_ANALITICO_ECOMM_SUB,Adquirência,TB_ADQUIRENCIA_ADIQ_EXTRATO_ANALITICO_ECOMM_SUB,1,,,,,,,,,Diária,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_CANAL_AUDIT,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_CANAL_AUDIT,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_CONDICAO,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_CONDICAO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_CONDICAO_AUDIT,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_CONDICAO_AUDIT,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_DOCUMENTO,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_DOCUMENTO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_DOCUMENTO_FALHA,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_DOCUMENTO_FALHA,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_MEIO_CAPTURA,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_MEIO_CAPTURA,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_MEIO_CAPTURA_AUDIT,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_MEIO_CAPTURA_AUDIT,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_MEIO_CAPTURA_MODALIDADE,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_MEIO_CAPTURA_MODALIDADE,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_MEIO_CAPTURA_MODALIDADE_AUDIT,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_MEIO_CAPTURA_MODALIDADE_AUDIT,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_SERVICO_ADIQ,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_SERVICO_ADIQ,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_SERVICO_ADIQ_AUDIT,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_SERVICO_ADIQ_AUDIT,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_TAXA_ADESAO,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_TAXA_ADESAO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_TAXA_ADESAO_AUDIT,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_TAXA_ADESAO_AUDIT,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_TAXAS,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_TAXAS,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_TAXAS_AUDIT,Adquirência,TB_ADQUIRENCIA_DBOFERTAS_TTR_OFERTA_TAXAS_AUDIT,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_LIQUIDACAO_DATABASECHANGELOG,Adquirência,TB_ADQUIRENCIA_LIQUIDACAO_DATABASECHANGELOG,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_LIQUIDACAO_DATABASECHANGELOGLOCK,Adquirência,TB_ADQUIRENCIA_LIQUIDACAO_DATABASECHANGELOGLOCK,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_LIQUIDACAO_EVENTO,Adquirência,TB_ADQUIRENCIA_LIQUIDACAO_EVENTO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_LIQUIDACAO_EVENTO_SEQUENCE,Adquirência,TB_ADQUIRENCIA_LIQUIDACAO_EVENTO_SEQUENCE,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_LIQUIDACAO_PAGAMENTO,Adquirência,TB_ADQUIRENCIA_LIQUIDACAO_PAGAMENTO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_LIQUIDACAO_PAGAMENTO_ENVIO,Adquirência,TB_ADQUIRENCIA_LIQUIDACAO_PAGAMENTO_ENVIO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_LIQUIDACAO_PAGAMENTO_ENVIO_SEQUENCE,Adquirência,TB_ADQUIRENCIA_LIQUIDACAO_PAGAMENTO_ENVIO_SEQUENCE,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_LIQUIDACAO_PAGAMENTO_SEQUENCE,Adquirência,TB_ADQUIRENCIA_LIQUIDACAO_PAGAMENTO_SEQUENCE,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_LIQUIDACAO_SHEDLOCK,Adquirência,TB_ADQUIRENCIA_LIQUIDACAO_SHEDLOCK,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_CD_MGM,Adquirência,TB_ADQUIRENCIA_WHITELABEL_CD_MGM,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_CD_PROPOSTA,Adquirência,TB_ADQUIRENCIA_WHITELABEL_CD_PROPOSTA,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_DM_OPERADORA,Adquirência,TB_ADQUIRENCIA_WHITELABEL_DM_OPERADORA,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_SHEDLOCK,Adquirência,TB_ADQUIRENCIA_WHITELABEL_SHEDLOCK,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_ADIQ_EXTRATO_ANALITICO_ECOMM,Adquirência,TB_ADQUIRENCIA_ADIQ_EXTRATO_ANALITICO_ECOMM,1,,,,,,,,,Diária,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_CD_MGM,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_CD_MGM,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_CD_PEDIDO_HISTORICO,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_CD_PEDIDO_HISTORICO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_CD_PEDIDO_OLD,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_CD_PEDIDO_OLD,1,,,,,,,,,,
DB_PAN_DL_CURATED.TB_ADQUIRENCIA_ADIQ_EXTRATO_ANALITICO_ECOMM_SUB,Adquirência,TB_ADQUIRENCIA_ADIQ_EXTRATO_ANALITICO_ECOMM_SUB,1,,,,,,,,,Diária,
DB_PAN_DL_CURATED.TB_ADQUIRENCIA_ADIQ_EXTRATO_ANALITICO_ECOMM,Adquirência,TB_ADQUIRENCIA_ADIQ_EXTRATO_ANALITICO_ECOMM,1,,,,,,,,,Diária,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_CD_PROPOSTA,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_CD_PROPOSTA,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_CD_PROVISAO_EQUIPAMENTO,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_CD_PROVISAO_EQUIPAMENTO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ADQUIRENCIA_WHITELABEL_V2_DM_EQUIPAMENTO,Adquirência,TB_ADQUIRENCIA_WHITELABEL_V2_DM_EQUIPAMENTO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_ATENDIMENTO_ATENTO_ECH,Atendimento,TB_ATENDIMENTO_ATENTO_ECH,1,\\Panvfsp3011\producao\TRANSFERENCIA\TRADIA197I\SAIDA\BASE_ECH_PAN_FINANCEIRA_*,Arquivo Externo,-,-,-,jb_ing_raw_atendimento_atento_ech,Pendente Engenheiro de Dados,AUTOMATICA,Sob demanda,APPEND
DB_PAN_DL_RAW.TB_ATENDIMENTO_ATENTO_ECH,Atendimento,TB_ATENDIMENTO_ATENTO_ECH,2,\\Panvfsp3011\producao\TRANSFERENCIA\TRADIA197I\SAIDA\BASE_ECH_PAN_OUVIDORIA_*,Arquivo Externo,-,-,-,jb_ing_raw_atendimento_atento_ech,Pendente Engenheiro de Dados,AUTOMATICA,Sob demanda,APPEND
DB_PAN_DL_RAW.TB_ATENDIMENTO_ATENTO_ECH,Atendimento,TB_ATENDIMENTO_ATENTO_ECH,3,\\Panvfsp3011\producao\TRANSFERENCIA\TRADIA197I\SAIDA\BASE_ECH_PAN_DIGITAL_*,Arquivo Externo,-,-,-,jb_ing_raw_atendimento_atento_ech,Pendente Engenheiro de Dados,AUTOMATICA,Sob demanda,APPEND
DB_PAN_DL_RAW.TB_ATENDIMENTO_ATENTO_ECH,Atendimento,TB_ATENDIMENTO_ATENTO_ECH,4,\\Panvfsp3011\producao\TRANSFERENCIA\TRADIA197I\SAIDA\BASE_ECH_PAN_CARTOES_*,Arquivo Externo,-,-,-,jb_ing_raw_atendimento_atento_ech,Pendente Engenheiro de Dados,AUTOMATICA,Sob demanda,APPEND
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CANAIS_SAC_SDC,Atendimento,TB_BI_ODS_RL_CANAIS_SAC_SDC,1,SAC_ACESSO_USUARIO,SQL SERVER,PANDB2523D,RCP,-,22504_PKG_RL_CANAIS_SAC_SDC,Pendente Engenheiro de Dados,AUTOMATICA,DIARIA,APPEND
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CANAIS_SAC_SDC,Atendimento,TB_BI_ODS_RL_CANAIS_SAC_SDC,2,ACESSO_CANAL,SQL SERVER,PANDB2523D,RCP,-,22504_PKG_RL_CANAIS_SAC_SDC,Pendente Engenheiro de Dados,AUTOMATICA,DIARIA,APPEND
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CANAIS_SAC_SDC,Atendimento,TB_BI_ODS_RL_CANAIS_SAC_SDC,3,SAC_ATEND_ESTADO,SQL SERVER,PANDB2523D,RCP,-,22504_PKG_RL_CANAIS_SAC_SDC,Pendente Engenheiro de Dados,AUTOMATICA,DIARIA,APPEND
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CANAIS_SAC_SDC,Atendimento,TB_BI_ODS_RL_CANAIS_SAC_SDC,4,SAC_ACESSO_CANAL_SUB,SQL SERVER,PANDB2523D,RCP,-,22504_PKG_RL_CANAIS_SAC_SDC,Pendente Engenheiro de Dados,AUTOMATICA,DIARIA,APPEND
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CANAIS_SAC_SDC,Atendimento,TB_BI_ODS_RL_CANAIS_SAC_SDC,5,SAC_SDC,SQL SERVER,PANDB2523D,RCP,-,22504_PKG_RL_CANAIS_SAC_SDC,Pendente Engenheiro de Dados,AUTOMATICA,DIARIA,APPEND
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CANAIS_SAC_SDC,Atendimento,TB_BI_ODS_RL_CANAIS_SAC_SDC,6,SAC_ATEND_AREA,SQL SERVER,PANDB2523D,RCP,-,22504_PKG_RL_CANAIS_SAC_SDC,Pendente Engenheiro de Dados,AUTOMATICA,DIARIA,APPEND
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CANAIS_SAC_SDC,Atendimento,TB_BI_ODS_RL_CANAIS_SAC_SDC,7,SAC_ATEND_FILIAL,SQL SERVER,PANDB2523D,RCP,-,22504_PKG_RL_CANAIS_SAC_SDC,Pendente Engenheiro de Dados,AUTOMATICA,DIARIA,APPEND
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CANAIS_SAC_SDC,Atendimento,TB_BI_ODS_RL_CANAIS_SAC_SDC,8,SAC_ATEND_TIPO,SQL SERVER,PANDB2523D,RCP,-,22504_PKG_RL_CANAIS_SAC_SDC,Pendente Engenheiro de Dados,AUTOMATICA,DIARIA,APPEND
